#
# Full target list for orbit 23, sector 8
# Created Fri Mar  1 17:06:06 EST 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
415571256	2	3	 8.05	147.2230	-21.3609
415571289	2	3	 7.80	147.2560	-21.4360
415598265	2	3	 8.67	147.4091	-23.6565
415599157	2	3	 9.09	147.3546	-21.9228
415601795	2	3	10.00	147.5088	-19.6800
415602092	2	3	 8.15	147.5047	-20.2744
415641552	2	3	11.85	147.6733	-22.6217
415642847	2	3	 9.37	147.7275	-19.9427
415643181	2	3	12.91	147.6200	-19.1441
415643397	2	3	 9.77	147.7006	-18.6429
415644524	2	3	 6.89	147.7827	-18.6586
415646524	2	3	 7.24	147.7563	-21.0688
415648033	2	3	 9.95	147.7474	-22.6810
415648339	2	3	 4.02	147.7655	-23.0174
415649832	2	3	 9.90	147.9473	-23.2116
415650585	2	3	13.72	147.8610	-22.3391
415676427	2	3	 8.69	147.9087	-21.5785
415677071	2	3	 9.97	147.9464	-20.1601
415678512	2	3	11.28	148.1088	-19.1724
415678624	2	3	14.21	148.0908	-19.4094
415678863	2	3	13.37	148.1039	-19.9663
415680630	2	3	 8.14	148.1118	-23.7682
415680695	2	3	 8.51	148.0579	-23.9267
418082218	2	3	11.48	145.9127	-19.7611
418082219	2	3	11.23	145.9146	-19.7617
418091967	2	3	 5.61	145.8774	-20.3658
418092525	2	3	 8.90	145.8856	-21.5818
418092790	2	3	 8.69	145.8448	-22.1168
418093187	2	3	14.33	145.8729	-22.9796
418094270	2	3	 7.89	145.9613	-22.7780
418095870	2	3	 7.82	146.0207	-19.5303
418096656	2	3	 9.88	146.1881	-18.2145
418097383	2	3	 9.10	146.1410	-19.9411
418098151	2	3	10.16	146.0788	-21.5989
418098369	2	3	 8.81	146.1811	-22.0559
418098714	2	3	 5.78	146.1513	-22.7517
418100022	2	3	 8.77	146.2130	-22.4499
418100733	2	3	 9.16	146.2697	-20.9640
418100884	2	3	 7.62	146.3123	-20.6720
418100966	2	3	 9.69	146.2139	-20.5057
418101000	2	3	10.21	146.3100	-20.4446
418102812	2	3	 8.18	146.4146	-19.5808
418103041	2	3	13.40	146.4140	-20.0525
418103517	2	3	 9.41	146.4460	-21.0209
418103626	2	3	10.62	146.4424	-21.2405
418130899	2	3	10.11	146.7460	-23.8107
418131985	2	3	 7.61	146.7824	-21.7006
418131992	2	3	10.40	146.7393	-21.6831
418132615	2	3	 8.53	146.7423	-20.3769
418149723	1	3	 4.20	146.5419	  6.7085
418174358	1	3	 8.25	146.9097	  6.8193
418184368	1	3	 9.77	147.0891	  6.4171
418893290	2	1	13.07	120.4519	-31.5809
418896357	2	1	14.87	120.3687	-32.3272
418897055	2	1	14.79	120.3978	-32.5246
418898605	2	1	 9.52	120.4498	-32.8816
418964984	3	2	 7.11	120.4156	-34.6955
418966277	3	2	 9.01	120.3826	-35.0401
418967444	3	2	 8.71	120.4371	-35.4047
418968420	3	2	 9.29	120.4530	-35.7109
418969181	3	2	 8.09	120.5670	-35.8989
419031958	2	1	13.86	120.5231	-30.0799
419090318	2	1	 8.05	120.7433	-31.7561
419144665	2	1	 8.73	120.7366	-34.3414
419145500	2	1	 4.89	120.7105	-34.5456
419150791	3	2	12.12	120.8647	-35.7440
419152938	3	2	 7.58	120.7757	-35.0830
419237698	2	1	 4.64	120.7673	-32.4635
419238806	2	1	14.94	120.8508	-32.1989
419238917	2	1	14.87	120.7860	-32.1768
419307514	2	1	13.83	120.7937	-30.5611
419308853	2	1	 8.30	120.8113	-30.1978
419312180	2	1	14.82	120.8904	-30.5119
419314264	2	1	 8.70	120.9635	-30.9679
419318151	2	1	13.98	120.9006	-31.8455
419366081	3	2	 9.85	120.9750	-35.1025
419368251	3	2	13.73	120.9035	-35.8319
419425547	2	1	 3.04	121.0674	-32.6747
419493737	2	1	12.70	121.1148	-31.1198
422148827	1	2	 7.94	150.6247	-16.0162
422149132	1	2	 7.91	150.6179	-15.1324
422149668	1	2	14.21	150.6583	-13.4607
422149719	1	2	 6.45	150.6376	-13.2964
422168153	1	2	 9.40	150.8303	-16.3691
422168457	1	2	 8.37	150.9195	-15.4401
422169235	1	2	 5.72	150.9120	-12.8774
422169236	1	2	 8.21	150.8508	-12.8715
422169890	1	2	10.05	150.9284	-13.3004
422170267	1	2	10.94	151.0489	-14.6238
422202801	1	2	 9.69	151.0569	-14.0047
422203493	1	2	 8.02	151.2678	-11.9706
422203859	1	2	 4.66	151.2809	-13.0645
422203948	1	2	12.64	151.2774	-13.3639
422204194	1	2	10.19	151.2830	-14.1136
422204382	1	2	13.50	151.2322	-14.7108
422206985	1	2	 8.07	151.4028	-13.5564
422207151	1	2	 9.58	151.4026	-13.1203
422207199	1	2	 8.47	151.3591	-12.9794
422207328	1	2	 8.73	151.4040	-12.5122
422208233	1	2	 9.97	151.4650	-14.3340
423246899	2	3	 8.12	140.3609	-23.7862
423247644	2	3	10.07	140.4455	-22.7429
423249004	2	3	 9.39	140.4028	-20.7503
423250554	2	3	10.17	140.4011	-18.2698
423273082	2	3	12.73	140.5654	-20.3149
423273925	2	3	 8.35	140.5458	-21.5372
423274720	2	3	 8.76	140.5819	-22.5883
423275733	2	3	12.28	140.5063	-23.9461
423275838	2	3	10.37	140.6125	-23.7926
423276389	2	3	 8.88	140.6330	-23.0061
423276544	2	3	 9.34	140.6426	-22.7669
423278889	2	3	12.74	140.6563	-19.2323
423279065	2	3	 9.86	140.6648	-18.9338
423279424	2	3	 9.50	140.6019	-18.2619
423279462	2	3	 9.87	140.6817	-18.1779
423279549	2	3	 9.26	140.6413	-18.0195
423279592	2	3	 6.57	140.6222	-17.8942
423279620	2	3	 9.53	140.7587	-17.9608
423279889	2	3	11.29	140.8063	-18.4689
423316978	2	3	 8.78	140.8221	-19.4276
423317776	2	3	10.42	140.8071	-20.7519
423317929	2	3	 7.95	140.7508	-21.0012
423317953	2	3	 4.61	140.8106	-21.0377
423318196	2	3	12.93	140.8258	-21.4698
423318209	2	3	10.15	140.7715	-21.4903
423318893	2	3	10.15	140.7251	-22.5526
423320103	2	3	 7.58	140.9512	-23.6589
423320818	2	3	10.62	140.8985	-22.6192
423321442	2	3	 9.24	140.9369	-21.6603
423324389	2	3	 9.20	140.9675	-19.3274
423332159	2	3	13.64	140.9813	-21.3706
423332347	2	3	12.71	140.9910	-21.6658
423336774	2	3	10.05	141.1262	-22.5771
423337526	2	3	 9.49	141.0951	-22.1260
423341978	2	3	 9.19	141.1618	-19.5888
423362120	2	3	 8.05	141.3503	-21.1031
423362128	2	3	10.75	141.2974	-21.1151
423363853	2	3	 9.76	141.3493	-23.6489
424235213	2	1	14.09	127.7837	-33.0864
424237928	2	1	14.09	127.7363	-31.4763
425056845	4	4	10.63	 83.0154	-71.4268
425057879	4	4	11.40	 82.8154	-71.0694
425064757	4	4	11.46	 82.9179	-69.8837
425067522	4	4	13.06	 83.0268	-69.4490
425068672	4	4	13.00	 82.9507	-69.2394
425068761	4	4	11.99	 82.9556	-69.2207
425068767	4	4	 9.25	 83.1194	-69.2186
425069023	4	4	 8.65	 82.9954	-69.1608
425081069	4	4	11.96	 83.0149	-68.6932
425083410	4	3	12.44	 82.9342	-67.6337
425084702	4	3	 9.04	 83.1413	-67.0882
425084841	4	3	12.26	 82.9650	-67.0395
425085686	4	3	 7.90	 82.9053	-66.6781
425086349	4	3	 9.06	 82.9997	-66.3552
425086652	4	3	10.02	 82.9661	-66.1750
428625788	2	3	 7.48	145.7110	-22.9654
428626128	2	3	 7.80	145.8017	-22.3220
428626269	2	3	13.50	145.7230	-22.0983
428626847	2	3	 8.92	145.7565	-20.9209
428627535	2	3	 9.78	145.7015	-19.5280
428627916	2	3	 8.68	145.6952	-18.6568
430415842	1	4	 3.45	138.5918	  2.3127
430416122	1	4	11.29	138.6298	  3.2208
430416554	1	4	 9.81	138.6508	  4.6203
430428929	3	1	 8.11	130.8287	-43.2030
430429240	3	1	 8.41	130.7855	-43.3137
430496140	3	1	10.30	130.8535	-44.0267
430499453	3	1	10.21	130.7890	-44.8890
430502428	3	1	 5.31	130.7786	-45.5617
430503597	3	1	 4.59	130.7806	-45.8085
430541321	3	1	 6.91	130.9111	-47.4031
430543234	3	1	 9.24	130.9282	-47.8399
430551101	3	1	 7.41	131.2228	-46.3430
430553236	3	1	 8.09	131.1165	-45.9406
430587381	3	1	 9.89	131.1793	-45.2666
430590314	3	1	 6.07	131.2101	-44.5419
430590567	3	1	 8.55	131.0972	-44.4722
430592416	3	1	13.29	131.1626	-43.8919
430595941	3	1	 3.37	131.0997	-42.6491
430595969	3	1	 6.51	131.1875	-42.6361
430622653	3	1	 9.51	131.3190	-45.4413
430624767	3	1	 8.01	131.3061	-45.9066
430624812	3	1	 7.75	131.3384	-45.9152
430625455	3	1	 7.49	131.2931	-46.0386
430660468	3	1	13.26	131.2723	-47.2553
430662973	3	1	 9.10	131.3578	-47.7862
432008938	2	1	13.68	120.6941	-23.6969
432068179	2	1	13.64	121.0452	-23.1428
432068570	2	1	15.11	120.9726	-23.2768
432068742	2	1	 8.94	120.9815	-23.3405
432080364	2	1	14.49	120.9994	-23.4751
432082933	2	3	 9.49	136.6590	-22.3687
432085831	2	4	 5.60	136.7281	-18.2017
432087666	2	3	 8.53	136.8384	-20.3458
432088308	2	3	 8.75	136.7601	-21.2086
432089011	2	3	11.15	136.7597	-22.1495
432099924	2	3	 8.77	136.7684	-22.5165
432101134	2	3	11.08	136.7788	-23.9324
432101609	2	3	 8.05	136.9425	-23.3963
432107321	2	3	 9.35	137.0683	-20.2679
432107354	2	3	10.06	137.0877	-20.3049
432125911	2	3	10.64	137.0601	-23.3862
432126562	2	3	 8.89	137.2102	-23.7308
432127666	2	3	 9.45	137.2330	-22.3915
432128800	2	3	10.03	137.1508	-20.9169
432129477	2	3	 9.36	137.2171	-20.0282
432129817	2	3	10.47	137.2535	-19.5507
432131690	2	3	 9.64	137.3386	-19.1615
432132207	2	3	 9.34	137.3403	-19.8488
432132419	2	3	 9.33	137.2697	-20.1025
432132826	2	3	13.57	137.3929	-20.6577
432133714	2	3	 8.32	137.2741	-21.7862
432133768	2	3	10.09	137.3792	-21.8534
432135041	2	3	 8.21	137.3640	-23.5211
432135055	2	3	 8.98	137.3290	-23.5412
432135229	2	3	 9.53	137.3311	-23.7735
432135885	2	3	10.81	137.4644	-23.3165
432136163	2	3	 9.71	137.4527	-22.9805
432136971	2	3	12.51	137.4667	-21.9457
432137900	2	3	 8.74	137.4885	-20.7253
432138521	2	3	11.72	137.4855	-19.8844
432138734	2	3	10.46	137.4412	-19.5484
432140748	2	3	 9.55	137.5804	-19.3370
432157879	2	3	 8.19	137.5662	-20.0944
432160276	2	3	 6.52	137.5956	-23.1767
432160373	2	3	 9.00	137.6149	-23.2913
432160896	2	3	12.29	137.5565	-23.9625
434409935	2	4	14.18	127.9937	-23.6751
434415924	2	4	12.61	127.9726	-19.6227
434421411	2	4	 8.11	128.1242	-20.5789
434422772	2	4	13.41	128.1647	-21.5320
434425683	2	4	11.27	128.1238	-23.3888
434427529	2	3	10.51	139.3416	-22.7478
434428168	2	3	12.80	139.4019	-21.8299
434429720	2	3	 8.06	139.4053	-19.5551
434430460	2	3	 8.00	139.3818	-18.2773
434443622	2	3	10.46	139.4929	-18.2832
434443706	2	3	13.40	139.4973	-18.3921
434443709	2	3	10.08	139.4899	-18.3985
434444204	2	3	 9.08	139.5303	-19.2443
434444531	2	3	14.27	139.5118	-19.7458
434445334	2	3	 9.29	139.4539	-21.0242
434445367	2	3	 9.33	139.4442	-21.0680
434445827	2	3	 8.72	139.4396	-21.7631
434446465	2	3	 7.69	139.5367	-22.6755
434446629	2	3	 8.58	139.4403	-22.9356
434446668	2	3	 8.54	139.5230	-22.9825
434449036	2	3	10.47	139.6431	-21.5438
434449811	2	3	 7.70	139.6046	-20.3714
434450879	2	3	10.16	139.6093	-18.5489
434451757	2	3	13.15	139.7402	-18.8009
434452068	2	3	 9.69	139.7212	-19.3378
434452614	2	3	 8.91	139.8068	-20.2720
434452714	2	3	 9.35	139.7812	-20.4361
434453207	2	3	11.55	139.7812	-21.1749
434453331	2	3	10.53	139.7397	-21.3789
434453516	2	3	 9.43	139.8054	-21.6371
434453747	2	3	 9.59	139.7822	-22.0078
434454469	2	3	 9.87	139.7449	-23.0509
434454480	2	3	10.19	139.7809	-23.0673
437081878	2	1	15.55	122.9020	-22.6984
437115186	2	4	 8.71	123.0109	-20.6083
437121164	2	1	14.75	123.0372	-23.4348
437127546	2	4	 9.26	123.1704	-21.5556
437135879	2	4	10.17	123.3208	-18.7796
437136292	2	4	 8.43	123.3279	-19.0196
437137790	2	4	 8.44	123.2834	-19.8354
437154141	2	4	13.25	123.3762	-20.3593
437155738	2	4	14.40	123.4134	-19.5174
437212966	2	4	11.29	123.7028	-20.9134
437216084	2	4	12.47	123.6671	-19.2519
437216511	2	4	 8.09	123.7115	-19.0120
437219212	2	4	12.29	123.7987	-18.4345
437224762	2	4	 9.24	123.7494	-21.4821
437229316	2	1	 9.88	123.7466	-23.6102
437229389	2	1	 8.09	123.8519	-23.6378
437229644	2	1	 9.60	123.7973	-23.7373
444039579	1	4	 9.54	133.6715	  6.1483
444039739	1	4	 8.42	134.8928	  6.3477
444039979	1	4	 9.62	134.9323	  7.1071
444040450	1	4	10.13	134.9710	  8.5146
444042651	1	4	11.70	134.9807	  6.1682
445324999	3	3	 8.49	112.2039	-51.5168
445325141	3	3	 9.85	112.0665	-52.0760
445325902	3	3	11.35	112.3424	-48.0727
445325912	3	3	13.12	112.3176	-48.0155
445329934	3	3	 8.12	112.0075	-53.2366
445330422	3	3	 8.34	112.2936	-49.2150
445330461	3	3	 8.30	112.1251	-49.1495
445330874	3	3	 9.78	112.1336	-50.3838
445387903	3	3	 9.94	112.2950	-53.3003
445392672	3	3	10.56	112.5210	-52.5407
445392679	3	3	 4.87	112.4987	-52.6508
445392816	3	3	 8.23	112.2023	-52.4654
445392883	3	3	 9.53	112.4882	-51.8616
445393000	3	3	 7.68	112.4862	-51.2020
445451648	3	3	 9.38	112.8731	-53.8660
445451950	3	3	10.27	112.7157	-53.1805
445457033	3	3	 7.72	112.6657	-52.8968
445524134	3	3	13.33	112.7825	-48.1250
445581870	3	4	 8.24	117.0204	-54.4180
445586413	3	4	 5.30	117.0813	-56.4710
445586520	3	4	10.26	117.0879	-57.2954
445586826	3	4	 5.50	117.0629	-54.7143
445587111	3	3	 9.43	113.1497	-52.6889
445587534	3	3	10.94	113.0922	-49.3764
445648349	3	4	11.37	117.1969	-59.5242
445648373	3	4	11.07	117.1797	-59.4326
445648399	3	4	10.43	117.1615	-59.5186
445648479	3	4	 9.88	117.2144	-58.4332
445648555	3	4	11.29	117.0471	-58.3799
445655533	3	4	12.94	117.0168	-59.6265
445655552	3	4	10.84	117.1216	-59.2448
445655598	3	4	11.73	117.0394	-59.7965
445655681	3	4	10.21	117.0792	-58.7184
445655683	3	4	11.20	117.0730	-58.7913
445655698	3	4	10.32	117.0069	-58.7754
445655710	3	4	 9.72	117.0920	-59.0599
445655739	3	4	 9.64	117.1203	-57.5774
447888428	3	1	 9.86	135.5908	-46.1908
447889558	3	1	15.86	135.6549	-45.8682
447906121	3	1	 9.56	135.6165	-45.2124
447907957	3	1	10.60	135.5681	-44.4285
447913449	3	1	12.76	135.5775	-42.7848
447916060	3	1	 8.43	135.5878	-41.9626
447919253	3	1	 8.67	135.7504	-42.8843
447933173	3	1	 9.06	135.7008	-46.9635
447936789	3	1	10.53	135.9733	-47.6267
447939179	3	1	 8.48	135.9043	-46.8780
447942518	3	1	 9.89	135.8651	-45.9973
447953721	3	1	12.96	135.9617	-42.9097
447959670	3	1	 8.31	136.0377	-42.7030
447960484	3	1	16.48	136.0261	-42.9340
447963577	3	1	 8.05	136.0114	-43.8433
447965126	3	1	 9.27	135.9955	-44.2697
447970564	3	1	 9.49	136.0272	-45.6767
447989227	3	1	 2.75	136.0383	-47.0978
447991945	1	4	10.71	143.1308	  0.0278
447992794	1	2	 8.93	143.1641	 -4.8880
452357628	4	2	11.60	 88.1207	-53.0497
452378075	4	2	10.10	 88.2637	-53.1192
453027060	1	4	 8.75	144.1392	  5.0555
453027266	1	4	 9.31	144.1939	  4.2877
453027696	1	4	 9.51	144.1457	  2.5963
453030113	1	4	 9.01	144.3681	  5.8487
453030624	1	4	 9.70	144.4651	  3.8898
453030646	1	4	13.16	144.4723	  3.8255
453030727	1	4	 8.84	144.3893	  3.4846
453030789	1	4	 9.79	144.4078	  3.2110
453031661	1	3	13.26	144.3737	  0.0591
453032621	1	4	 8.14	144.5923	  3.5867
453033476	1	4	10.40	144.6253	  4.9872
453033571	1	4	 3.48	144.6128	  4.6490
453034679	1	3	 9.51	144.6592	  0.3119
453034919	1	3	 8.89	144.8427	  0.6476
453047788	1	4	 8.98	144.8641	  5.0850
453048653	1	3	 9.18	144.8643	  1.5926
453049208	1	3	10.49	145.0033	  0.6918
453049472	1	3	 8.03	145.0863	  1.6645
453049522	1	3	11.02	144.9849	  1.8580
453049604	1	3	16.90	145.0189	  2.1728
453050688	1	4	 8.34	145.1498	  5.6445
453051486	1	3	 9.09	145.1810	  2.4869
453051982	1	3	 9.19	145.1886	  0.5005
453052285	1	3	10.72	145.2865	  0.8343
453052320	1	3	 9.57	145.2725	  0.9906
453052387	1	3	 9.65	145.2423	  1.2364
453054251	1	3	 9.79	145.3870	  2.9482
453054844	1	3	 8.79	145.3300	  0.3968
453055383	1	3	 8.23	145.5073	  2.0633
453055562	1	3	 9.98	145.5347	  2.8471
453055580	1	3	 9.74	145.5519	  2.9153
453055590	1	3	12.69	145.5124	  2.9575
453056791	1	3	10.04	145.6508	  3.8739
453056803	1	3	 9.82	145.6825	  3.8420
453057005	1	3	11.42	145.6584	  2.9602
453057012	1	3	 9.49	145.5909	  2.9483
453057214	1	3	14.18	145.5861	  2.1390
453057217	1	3	 9.46	145.6247	  2.1319
453057297	1	3	 8.41	145.6740	  1.7962
453057817	1	3	 9.88	145.7972	  0.5092
453058469	1	3	10.01	145.7734	  3.2434
453059451	1	3	 9.77	145.8740	  4.3183
453059566	1	3	11.82	145.8414	  3.7672
453059652	1	3	11.07	145.8426	  3.4415
453059861	1	3	 6.94	145.8638	  2.6275
453060265	1	3	11.14	145.8870	  1.0134
453060395	1	3	 8.02	145.9086	  0.4869
453079202	4	1	10.54	113.6558	-71.2008
453079732	4	1	 7.66	113.6405	-70.3818
453079788	4	1	11.01	113.7572	-70.2782
453079811	4	1	 8.05	113.7552	-70.2432
453079880	4	1	 9.00	113.6898	-70.1471
453080267	4	1	10.29	113.6906	-69.5606
453081052	4	1	10.95	113.7920	-68.3099
453081943	4	1	 9.90	113.6879	-67.1331
453082318	4	1	 8.01	113.6845	-66.6423
453083093	4	1	10.13	113.9960	-66.2310
453094949	4	1	 8.33	114.1137	-66.9236
453095006	4	1	 9.92	114.1168	-67.0089
453095065	4	1	12.77	114.0062	-67.0945
453095360	4	1	 9.39	113.8719	-67.5348
453095415	4	1	 7.34	114.1497	-67.6137
453095459	4	1	11.21	114.1221	-67.6663
453095489	4	1	12.49	113.9129	-67.6939
453096104	4	1	10.32	114.1165	-68.6681
453096666	4	1	10.57	113.9134	-69.5938
453096843	4	1	 9.86	114.1243	-69.8727
453097231	4	1	 6.30	113.9180	-70.5237
453097254	4	1	10.29	114.1191	-70.5726
453097891	4	1	 8.15	114.1033	-71.7117
453098578	4	1	10.61	116.2296	-71.0750
453098772	4	1	 9.82	115.9583	-70.7663
453099404	4	1	 6.20	116.0536	-69.8215
453099500	4	1	13.62	116.1466	-69.6972
453099618	4	1	10.51	116.0899	-69.5116
453099619	4	1	 8.06	116.0861	-69.5105
453099697	4	1	 9.10	116.1597	-69.3991
453099738	4	1	11.10	116.0083	-69.3515
453099904	4	1	10.48	116.1737	-69.1228
453100169	4	1	 5.50	116.2226	-68.7567
453100417	4	1	 9.48	116.1965	-68.4360
453100832	4	1	12.08	115.9882	-67.8835
453101363	4	1	10.16	116.2399	-67.2859
453101438	4	1	 5.20	116.0033	-67.2018
453101762	4	1	11.34	116.0253	-66.8268
453102450	4	1	 5.40	116.1825	-66.0717
455250633	1	3	10.55	145.9453	  4.0759
455251131	1	3	 9.53	145.9657	  2.0556
455251505	1	3	10.13	145.9630	  0.5684
455252141	1	3	10.22	146.1339	  1.7994
455269377	1	3	10.31	146.1390	  2.1843
455269688	1	3	 5.79	146.1585	  3.3534
455269708	1	3	 8.34	146.0567	  3.4409
455270045	1	3	 8.27	146.1046	  4.8692
455270063	1	3	11.31	146.0680	  4.9281
455270064	1	3	 8.42	146.0859	  4.9290
455271061	1	3	 9.93	146.2668	  2.7401
455271271	1	3	 9.93	146.2826	  1.8037
455271809	1	3	12.46	146.4023	  0.6139
455272118	1	3	16.93	146.3936	  1.9108
455272181	1	3	10.61	146.3444	  2.1948
455272199	1	3	 8.02	146.3312	  2.2967
455272805	1	3	 9.73	146.3230	  5.0117
455273537	1	3	11.47	146.4201	  3.5505
455273541	1	3	 7.81	146.4301	  3.5443
455273716	1	3	11.82	146.4554	  2.8385
455274780	1	3	 7.26	146.6345	  1.7189
455274792	1	3	 5.68	146.5981	  1.7854
455275368	1	3	 9.65	146.6180	  4.2881
455275604	1	3	11.52	146.5678	  5.4615
455276283	1	3	10.63	146.7556	  3.5603
455276901	1	3	 9.61	146.7236	  0.9819
455276994	1	3	11.67	146.7613	  0.5050
455277058	1	3	12.00	146.6809	  0.2632
455277121	1	3	 8.98	146.8764	  0.2470
455277613	1	3	 7.20	146.8458	  2.3152
455277782	1	3	12.56	146.7847	  3.0480
455278250	1	3	 9.69	146.8731	  5.1551
455278263	1	3	10.76	146.7978	  5.2336
455278547	1	3	 8.32	146.9067	  5.5592
455278555	1	3	 9.45	146.9268	  5.5355
455278723	1	3	10.97	146.9597	  4.7022
455278748	1	3	 8.94	146.9391	  4.6104
455278778	1	3	12.65	146.9420	  4.5029
455279224	1	3	15.80	146.9366	  2.4091
455279504	1	3	12.65	146.9321	  1.0226
455279606	1	3	10.02	146.9059	  0.5796
455279928	1	3	12.70	147.1015	  0.8558
455280083	1	3	10.15	147.0999	  1.5847
455280289	1	3	11.95	147.0242	  2.4553
455280580	1	3	 9.88	147.0495	  3.8598
455280622	1	3	 9.17	147.1221	  4.0555
455280805	1	3	10.52	147.0352	  5.0763
455280915	1	3	11.58	147.0735	  5.5356
455281032	1	3	 9.62	147.2228	  6.0277
455281100	1	3	11.04	147.2454	  5.6788
455281688	1	3	 8.55	147.2086	  2.5807
455282050	1	3	10.56	147.2525	  1.0236
455282106	1	3	 9.10	147.2331	  0.7800
455282131	1	3	 9.04	147.2145	  0.6745
455282155	1	3	 9.39	147.2584	  0.5599
455282366	1	3	 8.85	147.3319	  0.6089
455282754	1	3	 9.38	147.3353	  2.3694
455283100	1	3	13.85	147.3534	  4.0349
455283356	1	3	 9.66	147.3817	  5.1975
455283535	1	3	 8.83	147.3370	  6.0280
455283567	1	3	 9.63	147.4756	  5.9642
455283704	1	3	13.04	147.4931	  5.3701
455284843	1	3	 6.95	147.5543	  0.1046
455284899	1	3	 9.99	147.5560	  0.3715
455285205	1	3	 8.14	147.5117	  1.7936
455304563	1	3	 9.44	147.5996	  3.7255
455304612	1	3	10.24	147.5333	  4.0356
455304807	1	3	11.12	147.5902	  4.9968
455304841	1	3	10.97	147.5591	  5.1494
455304957	1	3	12.80	147.5800	  5.7317
455305421	1	3	 5.80	147.6245	  4.3433
455305425	1	3	12.09	147.7112	  4.3304
455305574	1	3	 9.21	147.7110	  3.6769
455305613	1	3	10.30	147.6915	  3.5245
455305939	1	3	 9.66	147.6243	  2.0100
455306093	1	3	11.40	147.7079	  1.3019
457258709	3	4	 6.30	124.4341	-55.8913
457261968	3	4	 8.53	124.3689	-54.0465
458688331	1	4	 2.28	133.8479	  5.9457
461583614	3	1	 9.99	129.2899	-46.9676
461603391	3	1	 7.93	129.2100	-46.3223
461607866	3	1	 9.06	129.2483	-45.2897
461608042	3	1	 8.07	129.1889	-45.2493
461612949	3	1	 5.62	129.2553	-44.1146
461615445	3	1	 7.70	129.2796	-43.5328
461617743	3	1	 9.49	129.1435	-42.9280
461743668	3	1	14.51	138.6929	-48.7284
461744368	3	1	13.90	138.6547	-48.9303
461765698	3	1	13.73	138.6723	-50.5795
461767184	3	1	10.40	138.8045	-50.8970
461767324	3	1	 8.12	138.7303	-50.9338
461770825	3	1	 9.33	138.7953	-51.7280
461797856	2	1	13.87	128.7963	-35.4765
461802323	2	1	 5.25	128.7975	-34.0241
461805704	2	1	 8.08	128.8617	-32.8464
461830421	2	1	13.50	128.8360	-30.5650
461837093	2	2	11.77	140.5838	-32.1480
461837097	2	2	 8.04	140.5815	-32.1469
461837234	2	2	14.24	140.5926	-32.0406
461837295	2	2	13.93	140.5901	-31.9914
468994630	1	4	10.91	144.4477	  6.1944
469010543	1	4	 7.18	144.5939	  7.7089
469013301	1	4	 8.03	144.8608	  6.4855
469015848	1	4	11.21	145.0460	  7.4090
469015855	1	4	 8.84	145.0016	  7.3919
469037921	1	4	14.39	145.4971	  6.9548
469037967	1	4	 7.95	145.5075	  6.7313
469347489	1	4	 8.57	141.5143	  5.7897
469348161	1	4	11.71	141.5732	  2.7079
469348172	1	4	 8.23	141.5522	  2.6780
469348262	1	4	 9.01	141.5258	  2.3314
469348692	1	4	 8.07	141.4930	  0.6027
469349041	1	4	 8.49	141.6905	  1.0826
469349043	1	4	 8.86	141.6914	  1.0828
469349384	1	4	 7.88	141.6142	  2.5061
469349675	1	4	 9.56	141.6712	  3.5830
469349846	1	4	 8.43	141.6974	  4.3354
469351253	1	4	 8.07	141.7695	  1.6491
469351266	1	4	11.05	141.7810	  1.5705
469351478	1	4	10.38	141.8011	  0.6395
471012382	1	1	11.77	130.4951	 -1.5679
471012394	1	1	13.83	133.5563	 -8.0876
471012446	2	1	15.14	119.2678	-32.3597
471012462	2	3	10.05	142.8310	-25.9351
471012481	2	3	10.19	147.1716	-26.7356
471012741	1	1	 9.51	133.5237	-13.1282
471012765	2	4	 9.26	123.1704	-21.5553
471013513	4	3	14.84	 69.3921	-61.9619
471013526	1	4	15.42	134.7514	  2.5537
471013553	4	4	15.80	 85.8925	-68.3728
471013564	1	4	15.85	132.6108	  0.0441
471013568	1	3	15.89	145.8149	 -1.3798
471013577	1	4	16.01	133.4625	 -0.1455
471013579	1	4	16.06	137.4958	  1.1848
471013580	1	2	16.06	140.9596	-12.3069
471013582	4	4	16.10	 91.1287	-71.4231
471013587	3	2	16.15	114.9225	-38.5508
471013598	1	3	16.21	147.5822	 -1.0732
471013600	1	4	16.21	138.0024	  1.6554
471013615	1	3	16.34	147.1100	  4.1252
471013622	1	3	16.41	147.3512	 -2.2803
471013630	1	3	16.45	144.1624	 -2.3863
471013633	1	4	16.48	142.2706	 -2.2170
471013635	1	4	16.49	137.6226	  9.0348
471013641	1	3	16.51	147.3649	  4.4190
471013642	1	4	16.51	132.1506	  1.8730
471013645	1	4	16.57	138.2771	  9.5575
471013649	1	4	16.58	139.7314	  2.9232
471013658	1	4	16.62	133.7804	  6.5947
471013677	1	3	16.68	156.4571	  0.6517
471013684	1	3	16.69	148.0482	  0.3111
471013688	1	3	16.70	153.9067	 -3.0179
471013689	1	3	16.70	151.5878	 -0.3472
471013711	1	4	16.76	135.5626	  9.1268
471013722	1	3	16.80	148.8744	  2.9871
471013725	1	4	16.82	142.7455	  7.7484
471013739	1	3	16.85	146.9656	  4.3159
471013756	1	3	16.90	152.7059	  4.1258
471013774	1	3	16.93	153.3030	  4.0873
471013802	1	3	16.99	148.1900	  2.1608
471013827	1	3	17.03	153.0790	  0.7371
